,P_Z0_before,P_Z0_after,P_Z1_before,P_Z1_after,P_WH_before,P_WH_after,T_Z0_before,T_Z0_after,T_Z1_before,T_Z1_after,P_bottom_before,P_bottom_after,T_WH_before,T_WH_after,failure
9572,774.9372,812.0955,728.9753,729.44476,611.97656,621.6872,98.63479,88.743355,87.69,80.7559,598.825,559.7923,45.25355,52.51732,0.0
9573,760.1774,790.8034,709.5696,712.8966,602.7298,611.0886,93.67204,88.05437,86.016426,77.97929,584.87524,556.61316,47.17155,54.7403,0.0
9574,777.84686,816.3039,732.88617,733.23175,616.06146,624.84503,100.02461,89.23091,87.23087,80.96559,602.2065,555.1569,44.37529,52.593727,0.0
9575,744.74677,766.3764,687.51904,695.16,601.4837,604.9623,89.62881,88.89631,82.76676,74.40486,572.6511,540.2613,47.801018,57.98853,0.0
9576,855.8326,840.3908,803.5613,784.1599,266.09372,227.13689,87.591896,84.092155,80.6313,86.80276,838.7187,802.10693,75.40147,70.49585,1.0
9577,822.6742,811.9197,784.54285,752.0205,261.83746,236.41566,86.0157,83.183876,83.53309,83.65904,810.567,779.34015,71.31512,66.539474,1.0
9578,831.1109,818.5319,792.3896,759.2531,259.98807,233.92159,86.33091,83.590225,83.32493,84.229996,816.8979,785.5284,71.88593,67.70088,1.0
9579,858.2712,842.721,803.9194,787.55743,279.33798,230.6498,88.391624,83.69615,78.72628,87.21125,841.9036,804.17194,75.919464,70.55381,1.0
9580,814.6292,841.3178,763.19855,762.29785,616.9296,630.67755,101.56807,90.7324,95.997154,89.04635,622.9343,579.35034,61.83132,59.695606,0.0
9581,854.2371,838.0579,803.2445,781.98676,266.78226,228.07286,87.512344,84.00964,80.652084,86.39909,836.8589,800.0635,74.986984,70.00062,1.0
9582,733.2155,748.98694,662.99384,685.0428,347.4333,333.08426,82.63912,82.421524,87.45389,79.00667,706.90936,720.71643,62.86568,63.657898,1.0
9583,733.7916,747.5398,660.69305,684.7842,313.43323,296.5028,82.47142,81.37319,87.79047,79.80291,715.97784,730.7229,64.003845,63.316082,1.0
9584,859.9076,846.08044,804.0839,790.5753,288.1171,235.0501,89.480385,83.724754,77.42863,87.97376,845.1533,807.34503,76.59062,70.99301,1.0
9585,779.526,792.3533,724.94104,722.8427,253.34285,238.56537,85.27416,83.25054,85.86379,82.503174,787.63336,771.78107,68.70613,65.89002,1.0
9586,763.6803,797.13354,714.4367,717.5675,609.334,616.901,95.130585,88.86668,85.32709,78.02567,588.6951,549.8342,46.08941,55.003624,0.0
9587,770.6612,805.48,723.2387,724.71844,607.50507,617.4161,96.71238,88.09857,87.44184,80.06521,593.8149,561.1439,46.719284,53.406326,0.0
9588,831.3549,818.6147,792.44385,759.3884,260.41672,233.92542,86.38639,83.60784,83.18172,84.223015,817.2865,785.53534,71.92764,67.62631,1.0
9589,734.092,745.29645,671.794,681.8353,591.6794,592.11584,86.69809,88.108986,82.31628,73.13936,563.7669,542.04565,49.23962,58.82388,0.0
9590,794.45685,832.29376,751.0429,749.0205,619.3272,629.6917,104.85777,89.23483,90.92927,85.279526,616.90283,568.8751,45.368046,50.38873,0.0
9591,862.81323,853.2947,804.2758,797.31995,374.6601,283.44827,98.35395,83.17909,68.83197,91.291626,852.6974,827.97577,75.96107,75.50032,1.0
9592,771.105,807.3835,724.24585,725.4365,611.6624,620.5476,97.430176,89.00438,86.738396,79.67089,595.35065,555.62103,45.386322,53.529087,0.0
9593,833.2771,855.9154,793.88617,785.17566,626.94635,635.6274,100.62616,95.01471,101.7069,88.37593,642.76227,599.1632,75.359634,69.01755,0.0
9594,770.65375,806.9322,723.95996,725.6436,612.0451,620.54,97.463455,88.75889,86.36116,79.557976,595.0948,553.83093,45.389515,53.730618,0.0
9595,838.575,858.47394,798.5455,790.0655,630.36975,637.20087,101.10747,96.93561,103.93877,88.05298,651.67004,606.7877,78.1262,71.393936,0.0
9596,773.21454,804.4601,722.4256,724.76605,604.8347,615.5946,94.77703,88.52643,88.01736,79.99593,591.68475,562.028,50.75704,55.944996,0.0
9597,851.1472,832.40576,802.34424,777.81006,273.2394,232.79277,86.909454,83.002655,80.643814,85.533745,831.85315,790.52435,74.52742,68.02471,1.0
9598,793.5393,796.1267,751.82745,730.7945,256.99283,237.51414,85.3977,83.139015,85.157455,82.71217,792.9454,774.98645,69.029854,66.36165,1.0
9599,806.97095,806.77606,770.7655,741.5785,251.88567,234.51083,85.81743,83.83677,85.252,83.440186,802.86346,782.56146,69.86031,67.74889,1.0
9600,802.5239,831.9749,751.53436,751.68915,612.34625,626.26196,99.056526,89.64821,93.30689,85.95022,612.01764,574.3333,58.46947,58.318134,0.0
9601,799.87524,828.4017,747.7036,748.6913,609.78253,624.0448,97.262886,89.45843,92.73435,85.03739,607.6863,572.9008,59.583714,59.484966,0.0
9602,828.58124,855.12036,790.9242,782.3273,629.65594,636.9591,108.25892,93.591805,99.250565,89.74645,647.4784,592.21106,65.63803,60.757446,0.0
9603,817.1059,809.1156,779.98016,747.9198,259.36234,236.22133,85.8455,83.253426,84.139725,83.50452,806.8709,779.37976,70.74722,66.80675,1.0
9604,728.9299,743.98627,662.5911,680.8785,418.50238,409.62466,82.31309,83.87864,87.25287,77.2177,671.1889,687.4942,60.189182,63.417034,1.0
9605,808.99005,804.6103,770.378,741.7637,258.76245,236.76373,85.80269,83.29248,84.288635,83.181274,802.832,777.58673,70.2026,66.438354,1.0
9606,762.582,781.82684,688.19806,711.2052,256.6478,241.45839,84.83319,82.629616,86.06219,81.92307,776.5018,763.7244,68.0447,64.58877,1.0
9607,812.6657,806.62195,775.1401,744.72565,258.74774,236.9397,85.66062,83.134315,84.50498,83.34447,803.6585,777.44403,70.47189,66.595924,1.0
9608,831.5216,854.82715,791.74097,783.25934,625.54834,635.01355,100.66597,94.244545,101.13612,88.70422,640.2159,597.2458,74.26923,68.03024,0.0
9609,818.31024,844.36365,768.8586,766.4162,618.5294,631.75745,101.86295,91.26453,96.943855,89.55987,626.3367,581.8231,63.882458,60.859333,0.0
9610,786.1669,825.4874,743.03156,741.6163,617.5972,627.49225,103.02387,89.0369,89.295006,83.34683,610.3849,564.14465,43.701557,50.385757,0.0
9611,839.53973,823.91583,797.6246,766.5491,263.2068,233.48564,86.47897,83.429375,82.65436,84.70066,822.36414,787.3235,72.809395,67.91564,1.0
9612,725.3608,736.7358,661.5887,674.0924,522.979,519.12384,82.71784,87.29476,84.955864,73.93847,616.9543,623.8274,55.036217,62.727962,0.0
9613,752.9994,779.0407,699.5011,704.6507,598.2716,605.12756,91.54406,87.72792,85.15154,76.73374,578.626,554.10205,48.010822,55.761433,0.0
9614,776.5589,814.53595,731.2659,731.81915,614.5965,623.6315,99.482056,88.94203,87.29216,80.850975,600.7796,556.44727,44.734,52.624992,0.0
9615,791.8027,830.4229,748.6768,746.6587,618.6775,629.0388,104.494804,89.13442,90.56567,84.78112,615.19336,568.272,44.373093,49.86964,0.0
9616,805.123,800.90924,763.00854,738.79565,261.76974,239.56184,85.42322,82.67892,84.43127,82.90897,798.3579,770.6871,70.26587,65.27065,1.0
9617,817.7203,811.5219,780.9027,749.1377,255.70547,235.04562,85.96454,83.61137,84.47892,83.71833,808.5314,782.0526,70.82636,67.38672,1.0
9618,725.3601,738.24384,663.1522,674.8405,529.5011,526.5614,82.79462,87.70834,84.903496,73.70413,613.3878,619.5356,54.581284,62.978832,0.0
9619,835.0407,820.9378,795.1694,762.47003,261.15704,233.17256,86.483025,83.6411,82.936195,84.43438,819.6797,787.47046,72.19689,67.97409,1.0
9620,729.5694,742.4392,659.7136,681.093,364.08826,350.8772,82.02464,82.134865,87.96624,78.54358,688.3698,707.5524,62.170567,63.08432,1.0
9621,735.83014,749.1239,674.35815,684.0811,594.44366,595.3948,87.20399,88.39515,82.2132,73.2294,565.298,540.38824,48.892498,58.82044,0.0
9622,731.87854,745.2206,658.9564,683.3851,305.67126,289.11462,82.135185,80.89967,88.35157,79.96824,712.2032,730.652,64.11532,63.22449,1.0
9623,802.5601,831.9861,751.60236,751.7945,612.2019,626.17346,99.07332,89.5466,93.32575,86.00015,612.0314,574.5451,58.5188,58.29846,0.0
9624,765.0383,798.70074,715.8187,718.4538,608.36255,616.67395,95.34554,88.76938,85.98498,78.49537,589.6597,553.1337,46.225662,54.476044,0.0
9625,829.60223,852.20526,786.652,779.3697,620.4619,632.84656,98.21805,93.264694,101.05905,89.3132,633.25793,595.67194,74.58336,68.3937,0.0
9626,836.2304,856.58466,795.7649,787.1309,625.2045,634.7334,96.28495,95.78249,103.409836,87.64889,640.6599,604.3091,79.20264,72.97792,0.0
9627,855.9007,839.88275,803.5421,784.07416,269.2403,228.1497,87.5945,83.85685,80.19722,86.662766,838.6542,800.3638,75.48955,69.95804,1.0
9628,851.19586,833.9335,802.44415,778.18164,268.18893,230.40665,87.20349,83.655365,80.905945,85.77944,833.15765,795.14954,74.42485,68.99254,1.0
9629,756.9718,777.95,684.0492,707.4549,256.41205,241.62465,84.49052,82.39014,86.62955,81.80161,770.2754,763.10126,67.47196,64.90621,1.0
9630,765.2357,783.56335,698.09454,712.9031,255.33942,240.21596,84.93147,82.84639,86.102875,82.03779,778.33655,767.0513,67.9361,65.21276,1.0
9631,767.19495,801.357,718.94867,720.65155,606.8427,616.26,95.86982,88.41396,86.93742,79.28111,591.2473,559.0954,46.324364,53.65395,0.0
9632,837.84845,821.8289,796.4545,764.78955,265.04315,234.807,86.32865,83.15666,82.6202,84.47488,820.46826,784.3373,72.6983,67.317085,1.0
9633,774.8365,812.18665,729.07153,729.7221,612.9049,622.19916,98.74884,88.80959,87.344604,80.60007,598.9089,557.8299,45.08503,52.74725,0.0
9634,727.99976,742.13947,663.03534,677.6978,492.78598,487.1477,82.96707,86.580124,85.26238,75.04931,645.21173,652.2496,56.860184,63.241245,1.0
9635,799.5114,833.3423,752.6666,751.50555,616.789,628.6927,102.698044,89.39272,92.310326,85.99217,616.0995,572.2675,51.66034,53.88185,0.0
9636,761.62915,793.67926,711.82184,715.29346,606.4244,614.1428,94.39798,88.36624,85.470345,77.92072,586.5989,552.325,46.61778,54.992977,0.0
9637,808.45667,840.42786,761.65076,759.74554,620.1026,631.7127,105.487335,89.75876,94.128586,88.45173,624.9947,576.3716,53.045353,53.785923,0.0
9638,821.5787,809.0433,783.004,750.5447,265.77994,238.30563,85.75231,82.65753,83.37471,83.41516,807.8861,774.8836,71.27918,65.72593,1.0
9639,860.8291,847.9709,804.188,793.11096,316.4241,250.90047,92.28228,83.564186,74.88999,88.88557,847.4141,816.05383,75.80242,73.04182,1.0
9640,850.4395,835.68005,802.3117,778.12354,259.17896,228.19702,87.313835,84.388756,81.98699,86.1228,833.62823,799.0738,74.31641,70.101654,1.0
9641,766.4828,800.86035,718.1569,720.6763,609.0843,617.44904,95.93734,88.535675,86.064224,78.83921,591.0409,553.61835,46.074577,54.24386,0.0
9642,720.9034,732.8782,663.6255,672.8763,541.242,540.792,81.75679,87.188545,86.33223,73.199486,574.7454,592.04095,53.575638,62.750286,0.0
9643,764.63904,799.17944,715.50946,718.6288,612.7715,619.68964,95.60266,89.65351,84.730125,77.71242,590.0045,544.4683,45.449944,55.43322,0.0
9644,824.9097,849.6648,780.107,774.2935,621.13165,633.26276,101.43566,92.56384,99.13921,89.84042,632.43805,588.8654,68.839096,63.868546,0.0
9645,856.3722,840.0235,803.6405,784.57965,271.0098,228.16031,87.53385,83.69174,80.047165,86.68984,838.82184,800.49023,75.52481,70.017685,1.0
9646,727.1002,741.0508,663.06555,677.5418,490.25323,484.96906,82.6884,86.21041,85.7215,75.12318,640.26764,650.3684,56.955868,63.200367,1.0
9647,855.81305,840.255,803.5593,784.0768,266.5268,227.02101,87.63959,84.11676,80.50372,86.77071,838.76465,802.2937,75.365105,70.4844,1.0
9648,826.07245,815.09015,789.19666,755.099,258.60303,234.21353,86.07038,83.50608,83.91252,83.99075,812.6931,784.4916,71.27,67.77675,1.0
9649,857.59393,843.18915,803.8666,787.55414,280.60196,234.70041,89.29457,84.198555,78.892006,87.513756,842.02686,808.3546,75.33731,71.68491,1.0
9650,766.4939,800.92346,718.3445,720.55206,609.0921,617.5267,95.918434,88.68533,86.129456,78.80536,591.00824,554.2558,45.99275,54.250187,0.0
9651,853.49536,836.37805,803.0803,780.9101,269.0553,229.55945,87.23121,83.60175,80.74979,86.141,835.18506,797.2319,74.813576,69.49995,1.0
9652,791.583,831.12006,749.5726,747.37317,620.0413,629.78815,105.409775,89.09134,90.15254,84.770905,616.35065,566.7469,42.8902,49.21114,0.0
9653,834.5097,857.2099,795.93066,787.1162,629.947,637.0248,103.833435,95.562744,101.85193,88.62193,649.31555,600.31525,74.06069,67.52195,0.0
9654,724.7414,737.1459,661.1914,677.9375,431.78183,425.44824,81.31014,83.16004,88.494606,76.82154,642.02026,668.0073,59.553814,62.888916,1.0
9655,765.3779,799.4037,716.08307,718.56866,609.6488,617.76654,95.46112,89.18232,85.833115,78.356384,590.09357,551.44525,45.978374,54.627533,0.0
9656,797.362,830.43713,749.2652,748.64307,614.75037,627.10394,100.90791,89.49573,92.011826,85.187454,612.3278,571.36096,53.00238,55.106365,0.0
9657,837.61536,824.05585,796.56635,765.25104,259.19678,232.51509,86.61217,83.84458,83.016495,84.7408,822.24396,789.0911,72.62523,68.28772,1.0
9658,825.67944,818.18787,789.666,755.30994,255.89798,233.2256,86.989204,83.816185,84.15586,84.433716,813.7371,788.5877,70.927345,68.760765,1.0
9659,748.3065,772.2704,692.6846,699.33325,601.61743,606.2723,90.50952,88.66117,83.497345,75.2091,575.3677,544.01917,47.69481,57.265858,0.0
9660,844.7667,826.33026,800.2608,770.9213,268.82785,233.03972,86.6165,83.168724,81.678215,84.905266,825.7343,788.9206,73.26593,68.02265,1.0
9661,848.13556,831.02655,801.3744,774.99365,266.88077,232.35175,86.8441,83.40273,81.60633,85.42498,829.71643,790.83777,74.077324,68.32033,1.0
9662,822.21765,809.31384,783.3233,751.0242,266.37256,238.55133,85.76152,82.61005,83.27728,83.42167,808.28156,774.35,71.38675,65.57837,1.0
9663,839.71277,822.6712,797.87366,766.31146,265.85388,234.16454,86.299576,83.10302,82.5548,84.57933,821.206,785.9365,72.70263,67.71917,1.0
9664,739.0377,754.16644,679.80225,688.495,590.8062,593.16223,87.893585,87.412544,83.33877,74.332596,567.3027,548.2811,49.21697,57.775303,0.0
9665,858.9028,845.163,804.011,789.6721,288.96313,238.59528,90.038635,84.044655,77.84279,87.96885,844.08826,810.0339,75.73835,71.898415,1.0
9666,757.0331,780.62036,685.1355,708.3879,253.34605,240.40816,84.66103,82.76596,86.8098,81.95171,772.8214,766.2628,67.47737,65.44229,1.0
9667,793.8578,833.33624,751.91705,749.37915,621.37604,630.90063,106.37648,89.44993,90.496216,85.26963,618.9791,566.7921,42.462715,48.78715,0.0
9668,826.28815,853.9943,788.0697,779.88275,629.13727,636.7938,109.26339,93.05002,98.53068,90.16764,646.0632,589.4546,62.304337,58.401283,0.0
9669,848.65674,831.0348,801.60077,775.3142,268.29486,231.9206,86.95411,83.43195,81.25334,85.409584,830.27515,791.769,74.04597,68.39087,1.0
9670,749.9849,766.76746,677.4928,701.24854,262.61945,245.18114,83.48166,81.07273,87.30957,81.35943,753.6283,753.16095,66.83787,64.03486,1.0
9671,816.23834,845.3718,768.4574,765.9267,622.86896,633.9521,107.08229,90.939285,95.91797,90.3558,632.15344,579.0323,55.69138,55.0871,0.0
9672,784.81256,794.1658,736.91003,725.83417,253.78694,237.54384,85.38998,83.35675,85.62648,82.61432,790.18146,774.4849,68.72865,66.3357,1.0
9673,721.64246,734.1016,666.9829,675.60016,572.9843,573.90063,82.6458,87.12531,85.707085,72.57173,535.8894,545.66504,51.15227,61.75332,0.0
9674,719.821,729.15625,661.9609,669.7375,561.14105,560.8242,81.902626,88.1974,85.45032,72.22364,555.84424,568.43805,51.901516,62.298054,0.0
9675,795.358,834.78534,753.5171,750.78546,622.4148,631.6749,107.08014,89.71118,90.6347,85.56849,620.7911,566.35297,42.114338,48.562958,0.0
9676,805.2651,834.8936,755.0576,754.7479,614.3745,627.89685,100.43174,89.70983,93.73971,86.77326,615.57666,575.2566,58.16738,57.861618,0.0
9677,859.6123,845.44415,804.0524,789.7032,279.4155,230.01945,88.601875,83.77774,78.36939,87.740875,844.2356,805.44727,76.680176,70.69926,1.0
9678,742.03235,760.21906,683.4772,691.44275,595.0681,598.40784,88.6472,88.08556,83.37137,74.510445,569.8925,546.0986,48.68105,57.681057,0.0
9679,839.4776,858.1485,798.47034,790.0787,627.44885,635.7755,96.13873,96.916534,104.88175,87.37603,645.8389,609.3727,80.65346,74.516846,0.0
9680,831.4064,856.1493,793.57837,784.7649,629.7066,636.91626,105.94319,94.44104,100.37995,89.09514,647.94904,595.92993,70.2457,64.34113,0.0
9681,783.10443,822.04926,739.5062,738.7572,615.8656,625.80554,101.853546,88.62631,88.79989,82.71187,607.1412,563.1913,44.232777,50.938995,0.0
9682,836.97943,857.43506,796.88617,788.2562,627.97284,636.1009,98.9798,96.29213,103.42137,87.95141,645.8646,604.4992,78.28078,71.82228,0.0
9683,857.66846,842.1888,803.85284,786.5897,272.63852,227.99849,87.95044,83.886444,79.62793,87.11977,840.8938,804.0032,75.77207,70.73837,1.0
9684,781.76483,813.78125,731.68066,733.27155,607.37177,619.2243,96.30266,88.64857,89.333046,81.64014,597.6867,565.3748,52.29955,56.132935,0.0
9685,727.0119,742.4464,663.8195,680.3151,439.19217,432.67682,82.02048,84.127625,87.55719,76.65026,654.3334,673.7171,59.276524,63.46623,1.0
9686,758.04126,787.4475,706.5813,710.55975,601.7101,609.56915,93.0528,87.948524,85.67329,77.5776,583.03674,555.2672,47.409252,55.09358,0.0
9687,822.5418,849.77185,779.6542,773.68634,623.84064,634.3769,105.06671,91.90542,97.8633,90.015045,635.5392,586.1157,63.70196,59.99108,0.0
9688,746.2253,767.34283,689.9144,696.5531,594.7045,599.69653,89.66857,87.71442,84.30729,75.503525,572.99603,551.4134,48.586033,56.773052,0.0
9689,766.3387,783.1695,698.36536,713.0379,256.91382,240.38129,85.03617,82.830505,85.71543,81.98173,779.41943,766.6542,68.009445,64.942894,1.0
9690,822.2803,812.3139,785.3928,751.9998,259.43546,235.50562,85.921196,83.30162,84.016556,83.75311,809.88354,781.37305,71.09013,67.191345,1.0
9691,813.5055,810.21814,776.23096,746.3534,253.67758,234.97755,85.970406,83.769264,84.75852,83.63172,806.9678,781.917,70.58542,67.39228,1.0
9692,836.9702,824.0138,796.584,764.79004,257.213,231.59877,86.60292,84.0169,83.31226,84.78052,821.8408,790.8744,72.388,68.77892,1.0
9693,819.6359,807.34265,781.68475,748.7988,265.78662,238.20537,85.686,82.63461,83.475555,83.31014,806.21704,774.9705,70.985825,65.81983,1.0
9694,824.4924,851.1686,782.62756,775.8851,624.81396,634.87634,105.07322,92.448784,98.47887,90.01575,637.65607,587.9948,65.16821,60.908802,0.0
9695,856.0668,840.93066,803.5711,784.5191,266.12085,227.20355,87.725365,84.176575,80.43174,86.866295,839.3915,802.0474,75.59072,70.34737,1.0
9696,747.31433,764.97736,675.1563,699.2684,262.5266,244.86928,83.45599,81.09153,87.36573,81.29903,751.7467,753.9408,66.54436,64.21993,1.0
9697,722.11743,734.0305,663.32947,672.6576,546.94464,546.10596,82.18372,87.88017,85.53066,72.95397,580.60126,591.967,53.19053,62.744587,0.0
9698,748.8779,772.577,693.46136,699.8293,598.97296,604.2491,90.51327,88.15991,84.11512,75.660706,575.5014,548.3267,48.04461,56.7664,0.0
9699,840.28534,824.3937,797.98627,767.2233,263.71786,233.55005,86.4883,83.39118,82.5691,84.741776,822.86255,787.27985,72.91779,67.88533,1.0
9700,796.12506,830.9243,749.8745,748.88873,616.43,627.9528,102.315674,89.19713,91.46704,85.191,613.7543,570.1759,50.394726,53.540886,0.0
9701,818.9695,844.4347,769.15015,766.73895,617.6776,631.4115,101.23368,91.24381,97.312065,89.668015,625.9201,582.9545,65.01481,61.52495,0.0
9702,785.5739,825.0373,742.547,741.4847,618.27954,627.68884,102.986664,89.018715,88.7673,83.05705,609.9817,561.41144,43.59483,50.7661,0.0
9703,841.1327,825.89105,798.7562,768.2171,260.98666,231.83295,86.61584,83.73571,82.76442,84.94218,824.06104,790.8763,72.8362,68.68854,1.0
9704,785.75214,824.9037,742.5371,741.1892,616.6363,626.8527,102.79721,88.76392,89.453575,83.41375,609.8156,565.58044,43.949783,50.271965,0.0
9705,860.705,848.05524,804.1812,793.1266,318.25775,253.04562,92.698044,83.698975,74.74248,88.96677,847.52136,816.94525,75.636894,73.24587,1.0
9706,857.8962,842.6894,803.84247,786.9149,273.3167,228.43677,88.06608,83.887184,79.27041,87.13926,841.6233,802.6666,76.11771,70.19609,1.0
9707,837.15063,858.17316,797.8761,789.2691,630.67993,637.3299,102.8465,96.35167,103.02274,88.31883,651.85706,604.28436,76.43442,69.65312,0.0
9708,769.17664,804.0117,721.5223,723.08466,607.2101,616.9807,96.533745,88.1357,87.28502,79.8305,593.05585,560.4727,46.276867,53.18748,0.0
9709,837.1153,857.348,796.69666,788.15027,627.41754,635.90717,98.78046,96.02173,103.63815,88.26615,645.5094,605.1329,78.42635,71.87578,0.0
9710,731.7961,748.42596,662.4678,685.98505,299.9082,285.19138,82.046265,80.79193,88.92403,80.13533,712.41345,732.8133,64.23012,63.834408,1.0
9711,833.484,856.8376,795.28345,786.49133,629.5703,636.8013,104.17903,94.83554,101.30729,88.717316,648.28937,599.26086,73.28662,66.832924,0.0
9712,804.3931,803.766,762.1976,739.16644,256.93033,237.47002,85.79384,83.37018,84.556984,83.112465,801.5194,775.6549,70.2303,66.05436,1.0
9713,842.0562,859.14667,800.0805,792.0541,629.1863,636.6041,95.959404,98.13581,106.248116,87.15362,650.28973,613.5611,81.6764,75.745224,0.0
9714,821.6351,846.3364,774.2559,770.0362,617.8207,631.38074,99.51254,91.95749,98.12474,89.14382,626.22473,585.56213,68.63434,64.24056,0.0
9715,831.0094,817.87244,792.1357,758.97833,261.41232,234.49785,86.288826,83.44488,83.187225,84.15415,816.483,784.2873,71.909874,67.41589,1.0
9716,858.70123,843.73004,803.9606,788.16583,276.9147,229.18813,88.33375,83.82166,78.80665,87.37822,842.6923,804.49774,76.23524,70.58145,1.0
9717,807.0094,834.56964,754.66046,754.7897,612.4018,627.01074,98.62718,90.2051,94.40685,86.75542,613.89874,576.30566,61.230434,59.955605,0.0
9718,751.9942,768.9584,678.0793,702.20465,262.3613,243.99954,83.93038,81.50932,86.64611,81.39895,759.90924,756.5087,66.95887,64.1017,1.0
9719,743.83856,763.82806,686.87317,694.6676,596.6692,600.22003,89.308235,87.86591,83.33272,74.813194,571.4789,545.9748,48.44763,57.52484,0.0
9720,822.70483,810.4603,784.2979,751.7418,264.5286,237.90611,85.76095,82.74234,83.53658,83.5382,808.75244,775.9258,71.37847,65.99508,1.0
9721,754.3126,774.7391,681.58417,705.236,257.8501,242.32399,84.24603,82.089554,86.80293,81.67142,765.9335,761.15924,67.20552,64.77608,1.0
9722,819.40314,810.26904,782.6444,749.65466,259.6477,236.00253,85.83155,83.21836,84.12136,83.59864,807.8174,780.04736,70.86425,66.97693,1.0
9723,834.8653,817.98944,794.229,761.53485,268.3818,236.42873,86.20684,82.82996,82.33735,84.07951,817.6273,780.4339,72.414955,66.4269,1.0
9724,813.62445,806.0037,777.12115,744.9039,260.1473,236.63707,85.66653,83.079475,84.30114,83.30273,803.6086,778.20337,70.330246,66.72025,1.0
9725,861.0184,848.7674,804.2289,794.2481,306.61423,259.10968,90.91657,86.33225,74.85266,87.29779,848.446,815.078,77.342926,75.61019,1.0
9726,807.8583,804.0536,769.4481,740.9482,258.31476,236.6158,85.779564,83.31806,84.38793,83.15593,802.14087,777.8607,70.07082,66.53838,1.0
9727,732.354,742.4685,669.05005,679.55896,593.22516,592.95715,86.34195,88.55164,81.7811,72.603134,562.6372,538.4942,49.090164,59.329502,0.0
9728,837.1601,820.3808,795.91364,763.88544,267.11267,235.72185,86.229904,82.92245,82.4792,84.31882,819.3307,782.2714,72.641685,66.88303,1.0
9729,818.4589,846.5694,770.4807,767.6101,622.8531,634.187,107.03884,91.1843,96.80155,90.943474,633.7736,581.41174,57.297997,55.715927,0.0
9730,826.7094,814.60834,788.5639,755.4529,261.6368,236.02068,85.97537,83.139824,83.62245,83.894554,812.48267,780.58325,71.61648,66.90076,1.0
9731,830.7632,819.2287,792.2105,759.2972,257.9419,233.42326,86.365486,83.76302,83.56102,84.31236,817.1742,786.5496,71.8766,67.9594,1.0
9732,779.79083,818.6847,735.49255,735.41,616.9427,625.78754,100.78811,89.27847,87.50915,81.40398,604.167,556.2275,44.0794,52.237064,0.0
9733,814.7101,842.5473,764.72626,763.3231,618.6837,631.6671,103.55937,90.44658,95.95646,89.5707,625.9358,579.8268,59.502804,57.73793,0.0
9734,777.9722,788.0002,722.13245,720.28876,257.8912,239.71591,85.155205,82.85251,85.39452,82.225624,784.7344,768.8537,68.48204,65.258125,1.0
9735,799.00793,837.919,757.61346,754.38104,623.2329,632.61084,108.77733,89.55078,91.59466,86.82777,624.976,570.26416,41.716663,47.423607,0.0
9736,849.9853,833.63855,802.134,777.204,264.2447,230.30652,87.02304,83.76476,81.71069,85.8035,831.9112,795.12994,74.24061,69.27788,1.0
9737,854.00104,838.30475,803.2466,781.83997,263.9085,227.02988,87.51477,84.24507,81.04475,86.48934,836.7452,801.82886,74.820854,70.52658,1.0
9738,730.452,742.3802,659.1041,679.7708,398.13696,384.22345,82.68398,83.47941,86.43168,77.67003,687.2258,699.7118,61.01637,62.957447,1.0
9739,787.0625,788.4801,735.8563,724.9108,264.04166,241.19049,85.10277,82.33698,84.599884,82.18149,786.8577,765.5382,68.998245,64.43719,1.0
9740,748.0131,762.94415,674.6313,698.8709,265.1984,245.80473,83.38168,80.83234,87.09757,81.185074,750.4062,751.2865,66.60661,63.71444,1.0
9741,789.1362,819.848,738.06494,739.4598,607.61383,620.80316,96.62583,88.816,90.8067,83.04835,601.49457,569.1938,55.287285,57.26303,0.0
9742,732.3517,745.13666,672.6953,682.9906,590.1128,590.4013,86.26448,87.61961,82.705315,73.112595,558.75385,540.7579,49.501854,59.53758,0.0
9743,859.65247,846.75336,804.1124,791.77795,307.25714,251.05708,91.943214,84.315056,75.97984,88.41572,846.09564,815.3525,75.45338,73.378944,1.0
9744,830.5616,817.8226,792.80896,758.6876,259.28308,233.33194,86.20284,83.57617,83.62003,84.21907,815.6731,786.73865,71.572495,68.15136,1.0
9745,760.78656,792.4509,710.61096,714.1998,606.31146,613.8544,94.12715,88.48751,85.32485,77.69846,585.8715,551.5914,46.64492,55.17926,0.0
9746,816.4732,842.60406,764.9815,763.9718,617.37866,631.17084,102.04484,90.723495,96.515274,89.683395,624.8014,580.66876,62.40827,59.82549,0.0
9747,860.59814,847.96484,804.16187,792.7134,310.10233,248.59862,91.96242,83.77288,75.35306,88.79208,847.29205,814.4576,76.07947,72.57169,1.0
9748,777.93634,816.1207,733.2485,733.3732,614.3533,623.7781,99.955635,88.74554,87.74679,81.32272,601.9994,559.27374,44.687855,52.172375,0.0
9749,818.3816,847.57196,772.18365,768.6152,624.56195,634.9574,108.9597,91.12434,96.58336,91.15958,636.55786,581.22974,54.765858,53.863243,0.0
9750,858.2608,843.88025,803.9834,789.34406,297.3802,245.2454,90.633064,84.18834,77.16873,87.645035,843.44525,811.292,75.099014,72.55368,1.0
9751,764.94434,798.66504,716.0354,718.5545,608.4625,616.70685,95.36945,88.77605,85.93009,78.45618,589.5884,553.29065,46.15647,54.526424,0.0
9752,862.4677,852.2289,804.2768,796.98553,335.50418,279.43024,93.40132,87.170944,71.2153,87.8983,851.9411,821.39703,78.22034,77.53006,1.0
